date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,sh_x,sot_x,dist_x,fk_x,pk_x,pkatt_x,sh_y,sot_y,dist_y,fk_y,pk_y,pkatt_y,season,team,poss_x,poss_y,succ%_x,cpa_x,succ%_y,cpa_y,kp,1/3,ppa,crspa,prog,sca_x,passlive_x,to_x,sca_y,tkl_x,tkl_x.1,tklw_x,def 3rd_x,tkl%_x,blocks_x,int_x,err_x,tkl_y,tkl_y.1,tklw_y,def 3rd_y,tkl%_y,blocks_y,int_y,err_y,venue_code,opp_code,hour,day_code,referee_code,formation_code,captain_code,target
2018-12-08,17:30,Premier League,Matchweek 16,Sat,Home,W,2.0,0.0,Manchester City,0.6,0.9,39.0,40571.0,César Azpilicueta,4-3-3,Michael Oliver,8.0,5.0,17.9,1.0,0.0,0.0,14.0,4.0,19.7,1.0,0.0,0.0,2017.0,Chelsea,71.0,71.0,38.9,7.0,70.0,2.0,3.0,12.0,3.0,1.0,17.0,33.0,28.0,1.0,12.0,17.0,6.0,11.0,13.0,46.2,8.0,9.0,1.0,16.0,5.0,11.0,9.0,55.6,12.0,13.0,0.0,1,16,17,5,18,16,41,1
2018-12-16,13:30,Premier League,Matchweek 17,Sun,Away,W,2.0,1.0,Brighton,1.2,0.4,57.0,30645.0,César Azpilicueta,4-3-3,Stuart Attwell,10.0,3.0,19.6,2.0,0.0,0.0,6.0,2.0,20.3,1.0,0.0,0.0,2017.0,Chelsea,47.0,47.0,50.0,7.0,63.6,3.0,6.0,17.0,9.0,4.0,19.0,18.0,10.0,1.0,23.0,14.0,6.0,8.0,5.0,60.0,14.0,9.0,1.0,20.0,8.0,14.0,11.0,50.0,19.0,12.0,0.0,0,4,13,6,31,16,41,1
2018-12-22,15:00,Premier League,Matchweek 18,Sat,Home,L,0.0,1.0,Leicester City,2.4,0.5,72.0,40558.0,César Azpilicueta,4-3-3,Lee Probert,17.0,5.0,15.5,0.0,0.0,0.0,8.0,3.0,21.2,0.0,0.0,0.0,2017.0,Chelsea,65.0,65.0,30.8,8.0,22.2,2.0,10.0,19.0,7.0,1.0,22.0,35.0,23.0,2.0,26.0,12.0,6.0,7.0,6.0,42.9,10.0,6.0,0.0,14.0,6.0,8.0,9.0,40.0,14.0,20.0,1.0,1,13,15,5,15,16,41,0
2018-12-26,19:30,Premier League,Matchweek 19,Wed,Away,W,2.0,1.0,Watford,1.9,1.2,65.0,20415.0,César Azpilicueta,4-3-3,Martin Atkinson,9.0,3.0,17.8,0.0,1.0,1.0,11.0,2.0,16.1,0.0,0.0,0.0,2017.0,Chelsea,62.0,62.0,29.4,10.0,76.9,4.0,8.0,18.0,4.0,1.0,23.0,40.0,31.0,0.0,12.0,13.0,6.0,10.0,5.0,54.5,14.0,8.0,1.0,20.0,7.0,11.0,11.0,35.0,11.0,12.0,1.0,0,24,19,2,17,16,41,1
2018-12-30,12:00,Premier League,Matchweek 20,Sun,Away,W,1.0,0.0,Crystal Palace,0.9,0.2,65.0,25781.0,César Azpilicueta,4-3-3,Craig Pawson,12.0,4.0,21.3,1.0,0.0,0.0,4.0,0.0,14.8,0.0,0.0,0.0,2017.0,Chelsea,69.0,69.0,68.8,7.0,44.4,2.0,11.0,42.0,7.0,0.0,37.0,43.0,34.0,2.0,10.0,18.0,5.0,11.0,6.0,41.7,7.0,8.0,0.0,15.0,5.0,8.0,11.0,35.7,17.0,14.0,0.0,0,8,12,6,4,16,41,1
2019-01-02,19:45,Premier League,Matchweek 21,Wed,Home,D,0.0,0.0,Southampton,0.9,0.2,71.0,40668.0,César Azpilicueta,4-3-3,Jonathan Moss,17.0,6.0,18.9,2.0,0.0,0.0,6.0,2.0,25.6,1.0,0.0,0.0,2017.0,Chelsea,73.0,73.0,65.0,2.0,63.2,6.0,8.0,19.0,3.0,0.0,18.0,30.0,22.0,1.0,13.0,13.0,4.0,9.0,7.0,36.4,4.0,13.0,0.0,14.0,4.0,9.0,6.0,30.8,8.0,15.0,0.0,1,22,19,2,11,16,41,0
2019-01-12,17:30,Premier League,Matchweek 22,Sat,Home,W,2.0,1.0,Newcastle Utd,1.3,0.5,65.0,40491.0,César Azpilicueta,4-3-3,Chris Kavanagh,10.0,6.0,18.5,1.0,0.0,0.0,9.0,2.0,15.9,0.0,0.0,0.0,2017.0,Chelsea,68.0,68.0,61.5,1.0,47.1,3.0,9.0,55.0,9.0,2.0,41.0,28.0,20.0,1.0,11.0,21.0,9.0,8.0,3.0,60.0,7.0,7.0,0.0,16.0,7.0,12.0,7.0,43.8,9.0,11.0,2.0,1,18,17,5,3,16,41,1
2019-01-19,17:30,Premier League,Matchweek 23,Sat,Away,L,0.0,2.0,Arsenal,0.9,1.5,64.0,59979.0,César Azpilicueta,4-3-3,Anthony Taylor,13.0,1.0,17.7,0.0,0.0,0.0,13.0,5.0,12.7,0.0,0.0,0.0,2017.0,Chelsea,60.0,60.0,75.0,6.0,70.6,5.0,7.0,38.0,8.0,1.0,41.0,25.0,17.0,3.0,33.0,5.0,1.0,3.0,3.0,10.0,4.0,6.0,0.0,13.0,3.0,11.0,7.0,33.3,13.0,16.0,1.0,0,0,17,5,2,16,41,0
2019-01-30,19:45,Premier League,Matchweek 24,Wed,Away,L,0.0,4.0,Bournemouth,0.7,2.0,68.0,10227.0,César Azpilicueta,4-3-3,Roger East,11.0,7.0,18.0,0.0,0.0,0.0,12.0,7.0,16.4,0.0,0.0,0.0,2017.0,Chelsea,65.0,65.0,53.3,4.0,64.7,2.0,5.0,23.0,3.0,0.0,23.0,26.0,18.0,1.0,15.0,13.0,5.0,6.0,4.0,45.5,16.0,7.0,0.0,14.0,5.0,10.0,6.0,27.8,10.0,16.0,1.0,0,2,19,2,27,16,41,0
2019-02-02,15:00,Premier League,Matchweek 25,Sat,Home,W,5.0,0.0,Huddersfield,2.6,0.3,65.0,40626.0,César Azpilicueta,4-3-3,Paul Tierney,22.0,6.0,17.6,0.0,1.0,1.0,5.0,2.0,17.2,0.0,0.0,0.0,2017.0,Chelsea,70.0,70.0,64.7,6.0,53.8,4.0,9.0,27.0,4.0,0.0,21.0,33.0,29.0,1.0,10.0,12.0,6.0,8.0,5.0,42.9,9.0,4.0,1.0,27.0,7.0,15.0,19.0,35.0,32.0,21.0,1.0,1,11,15,5,22,16,41,1
2019-02-10,16:00,Premier League,Matchweek 26,Sun,Away,L,0.0,6.0,Manchester City,0.9,3.0,44.0,54452.0,César Azpilicueta,4-3-3,Mike Dean,12.0,4.0,19.4,1.0,0.0,0.0,14.0,8.0,16.5,1.0,1.0,1.0,2017.0,Chelsea,39.0,39.0,71.4,1.0,64.0,5.0,15.0,34.0,12.0,4.0,28.0,16.0,13.0,0.0,25.0,16.0,5.0,11.0,6.0,31.3,19.0,5.0,3.0,26.0,8.0,18.0,15.0,33.3,21.0,22.0,1.0,0,16,16,6,20,16,41,0
2019-02-27,20:00,Premier League,Matchweek 28,Wed,Home,W,2.0,0.0,Tottenham,0.6,0.6,46.0,40542.0,César Azpilicueta,4-3-3,Andre Marriner,11.0,1.0,21.2,1.0,0.0,0.0,9.0,0.0,21.9,0.0,0.0,0.0,2017.0,Chelsea,57.0,57.0,55.6,6.0,55.6,0.0,6.0,27.0,3.0,0.0,32.0,19.0,15.0,0.0,10.0,8.0,4.0,4.0,2.0,33.3,7.0,9.0,1.0,15.0,4.0,10.0,8.0,50.0,11.0,15.0,0.0,1,23,20,2,0,16,41,1
2019-03-03,14:05,Premier League,Matchweek 29,Sun,Away,W,2.0,1.0,Fulham,1.2,0.8,63.0,24900.0,César Azpilicueta,4-3-3,Graham Scott,20.0,7.0,15.6,0.0,0.0,0.0,12.0,5.0,19.8,0.0,0.0,0.0,2017.0,Chelsea,72.0,72.0,59.1,7.0,40.0,3.0,11.0,33.0,6.0,4.0,20.0,31.0,25.0,1.0,12.0,17.0,7.0,13.0,2.0,50.0,9.0,8.0,2.0,17.0,7.0,11.0,8.0,35.0,6.0,12.0,0.0,0,10,14,6,8,16,41,1
2019-03-10,14:05,Premier League,Matchweek 30,Sun,Home,D,1.0,1.0,Wolves,1.1,0.5,76.0,40692.0,César Azpilicueta,4-3-3,Michael Oliver,22.0,6.0,19.5,2.0,0.0,0.0,2.0,1.0,17.2,0.0,0.0,0.0,2017.0,Chelsea,65.0,65.0,66.7,11.0,71.4,6.0,9.0,25.0,7.0,1.0,25.0,20.0,17.0,2.0,19.0,18.0,13.0,9.0,10.0,61.9,12.0,10.0,1.0,14.0,4.0,11.0,5.0,26.7,8.0,14.0,0.0,1,27,14,6,18,16,41,0
2019-03-17,16:30,Premier League,Matchweek 31,Sun,Away,L,0.0,2.0,Everton,1.4,2.3,67.0,39356.0,César Azpilicueta,4-3-3,Anthony Taylor,17.0,5.0,16.7,1.0,0.0,0.0,14.0,7.0,14.3,0.0,0.0,1.0,2017.0,Chelsea,65.0,65.0,63.6,5.0,58.3,6.0,13.0,29.0,7.0,2.0,18.0,23.0,15.0,1.0,8.0,10.0,2.0,7.0,7.0,40.0,9.0,6.0,0.0,12.0,5.0,7.0,7.0,35.7,10.0,13.0,0.0,0,9,16,6,2,16,41,0
2019-03-31,14:05,Premier League,Matchweek 32,Sun,Away,W,2.0,1.0,Cardiff City,1.8,0.5,70.0,32657.0,César Azpilicueta,4-3-3,Craig Pawson,21.0,3.0,19.5,1.0,0.0,0.0,8.0,3.0,21.2,2.0,0.0,0.0,2017.0,Chelsea,71.0,71.0,68.8,8.0,46.7,0.0,6.0,14.0,1.0,0.0,8.0,32.0,25.0,1.0,7.0,19.0,13.0,12.0,4.0,56.5,9.0,3.0,0.0,23.0,13.0,17.0,20.0,61.9,13.0,11.0,2.0,0,6,14,6,4,16,41,1
2019-04-03,19:45,Premier League,Matchweek 27,Wed,Home,W,3.0,0.0,Brighton,2.7,0.4,68.0,38593.0,César Azpilicueta,4-3-3,Graham Scott,17.0,4.0,13.8,1.0,0.0,0.0,3.0,1.0,17.9,0.0,0.0,0.0,2017.0,Chelsea,65.0,65.0,70.0,2.0,58.3,1.0,10.0,21.0,6.0,0.0,25.0,19.0,12.0,1.0,16.0,15.0,4.0,9.0,8.0,20.0,5.0,14.0,1.0,19.0,8.0,15.0,12.0,42.1,12.0,16.0,0.0,1,4,19,2,8,16,41,1
2019-04-08,20:00,Premier League,Matchweek 33,Mon,Home,W,2.0,0.0,West Ham,1.9,0.6,53.0,40537.0,César Azpilicueta,4-3-3,Chris Kavanagh,16.0,7.0,14.5,2.0,0.0,0.0,9.0,2.0,17.2,0.0,0.0,0.0,2017.0,Chelsea,64.0,64.0,48.1,8.0,66.7,2.0,12.0,26.0,4.0,3.0,17.0,22.0,20.0,0.0,24.0,16.0,10.0,7.0,4.0,52.6,8.0,3.0,0.0,18.0,6.0,8.0,8.0,30.0,13.0,13.0,0.0,1,26,20,0,3,16,41,1
2019-04-14,16:30,Premier League,Matchweek 34,Sun,Away,L,0.0,2.0,Liverpool,0.7,1.2,38.0,53279.0,César Azpilicueta,4-3-3,Michael Oliver,6.0,3.0,15.0,0.0,0.0,0.0,15.0,7.0,17.9,0.0,0.0,0.0,2017.0,Chelsea,68.0,68.0,61.1,5.0,36.4,4.0,6.0,27.0,9.0,2.0,28.0,22.0,22.0,0.0,21.0,23.0,13.0,12.0,13.0,54.2,12.0,10.0,0.0,13.0,7.0,7.0,9.0,53.8,9.0,15.0,0.0,0,14,16,6,18,16,41,0
2019-04-22,20:00,Premier League,Matchweek 35,Mon,Home,D,2.0,2.0,Burnley,1.3,0.7,75.0,40642.0,César Azpilicueta,4-3-3,Kevin Friend,22.0,8.0,18.7,0.0,0.0,0.0,6.0,3.0,15.8,0.0,0.0,0.0,2017.0,Chelsea,65.0,65.0,84.6,11.0,66.7,7.0,7.0,38.0,6.0,3.0,25.0,44.0,32.0,2.0,9.0,19.0,8.0,12.0,7.0,57.1,11.0,5.0,0.0,18.0,7.0,9.0,10.0,35.0,9.0,11.0,0.0,1,5,20,0,13,16,41,0
2019-04-28,16:30,Premier League,Matchweek 36,Sun,Away,D,1.0,1.0,Manchester Utd,1.7,1.1,48.0,74526.0,César Azpilicueta,4-3-3,Martin Atkinson,16.0,3.0,19.1,2.0,0.0,0.0,7.0,4.0,13.6,1.0,0.0,0.0,2017.0,Chelsea,44.0,44.0,83.3,6.0,55.0,9.0,15.0,51.0,12.0,4.0,33.0,24.0,20.0,3.0,28.0,16.0,7.0,12.0,6.0,41.2,9.0,10.0,0.0,27.0,18.0,11.0,17.0,51.4,13.0,11.0,0.0,0,17,16,6,17,16,41,0
2019-05-05,14:00,Premier League,Matchweek 37,Sun,Home,W,3.0,0.0,Watford,2.3,1.7,58.0,40560.0,César Azpilicueta,4-3-3,Paul Tierney,19.0,9.0,13.4,0.0,0.0,0.0,16.0,3.0,15.9,0.0,0.0,0.0,2017.0,Chelsea,46.0,46.0,58.3,2.0,38.5,5.0,12.0,25.0,8.0,3.0,26.0,21.0,19.0,1.0,15.0,18.0,9.0,13.0,9.0,47.4,3.0,13.0,0.0,19.0,2.0,14.0,12.0,16.7,7.0,14.0,0.0,1,24,14,6,22,16,41,1
2019-05-12,15:00,Premier League,Matchweek 38,Sun,Away,D,0.0,0.0,Leicester City,1.5,0.4,53.0,32140.0,César Azpilicueta,4-3-3,Anthony Taylor,14.0,4.0,19.5,0.0,0.0,0.0,9.0,3.0,19.9,0.0,0.0,0.0,2017.0,Chelsea,63.0,63.0,66.7,11.0,71.4,3.0,4.0,12.0,5.0,0.0,16.0,38.0,35.0,0.0,19.0,21.0,9.0,14.0,14.0,47.4,9.0,7.0,0.0,27.0,13.0,12.0,15.0,65.0,19.0,6.0,1.0,0,13,15,6,2,16,41,0
2018-08-11,12:30,Premier League,Matchweek 1,Sat,Away,W,2.0,1.0,Newcastle Utd,2.0,1.0,58.0,51749.0,Hugo Lloris,4-3-2-1,Martin Atkinson,15.0,5.0,15.0,1.0,0.0,0.0,15.0,2.0,17.7,0.0,0.0,0.0,2017.0,Tottenham Hotspur,76.0,76.0,58.3,5.0,40.0,2.0,8.0,18.0,5.0,3.0,17.0,40.0,28.0,4.0,4.0,19.0,5.0,11.0,9.0,31.3,7.0,9.0,2.0,21.0,10.0,9.0,18.0,50.0,16.0,13.0,0.0,0,18,12,5,17,15,65,1
2018-08-18,15:00,Premier League,Matchweek 2,Sat,Home,W,3.0,1.0,Fulham,2.9,1.6,60.0,58297.0,Hugo Lloris,3-1-4-2,Anthony Taylor,25.0,11.0,17.0,2.0,0.0,0.0,10.0,3.0,18.8,0.0,0.0,0.0,2017.0,Tottenham Hotspur,67.0,67.0,66.7,8.0,60.0,4.0,6.0,20.0,11.0,2.0,25.0,33.0,27.0,3.0,23.0,18.0,10.0,11.0,7.0,52.6,11.0,8.0,1.0,16.0,12.0,10.0,7.0,75.0,13.0,8.0,1.0,1,10,15,5,2,0,65,1
2018-08-27,20:00,Premier League,Matchweek 3,Mon,Away,W,3.0,0.0,Manchester Utd,1.2,1.5,43.0,74400.0,Hugo Lloris,4-1-2-1-2◆,Craig Pawson,9.0,5.0,14.6,0.0,0.0,0.0,23.0,5.0,18.2,1.0,0.0,0.0,2017.0,Tottenham Hotspur,70.0,70.0,68.0,1.0,71.4,3.0,11.0,20.0,4.0,0.0,23.0,39.0,29.0,3.0,16.0,11.0,3.0,7.0,6.0,37.5,10.0,9.0,0.0,16.0,7.0,8.0,8.0,53.8,14.0,12.0,0.0,0,17,20,0,4,8,65,1
2018-09-02,16:00,Premier League,Matchweek 4,Sun,Away,L,1.0,2.0,Watford,0.6,0.4,66.0,20141.0,Harry Kane,3-1-4-2,Andre Marriner,11.0,2.0,21.7,0.0,0.0,0.0,7.0,3.0,17.4,1.0,0.0,0.0,2017.0,Tottenham Hotspur,68.0,68.0,66.7,8.0,57.1,3.0,3.0,20.0,4.0,0.0,17.0,34.0,27.0,3.0,6.0,19.0,6.0,11.0,8.0,26.1,6.0,13.0,0.0,30.0,15.0,15.0,16.0,65.2,15.0,10.0,1.0,0,24,16,6,0,0,62,0
2018-09-15,12:30,Premier League,Matchweek 5,Sat,Home,L,1.0,2.0,Liverpool,1.0,2.6,60.0,80188.0,Harry Kane,4-1-2-1-2◆,Michael Oliver,11.0,3.0,19.2,2.0,0.0,0.0,17.0,10.0,13.9,1.0,0.0,0.0,2017.0,Tottenham Hotspur,53.0,53.0,58.1,10.0,53.8,1.0,10.0,32.0,9.0,2.0,29.0,32.0,24.0,6.0,16.0,15.0,5.0,10.0,3.0,38.5,10.0,8.0,0.0,15.0,5.0,9.0,9.0,29.4,8.0,7.0,0.0,1,14,12,5,18,8,62,0
2018-09-22,17:30,Premier League,Matchweek 6,Sat,Away,W,2.0,1.0,Brighton,1.9,0.8,70.0,30531.0,Harry Kane,4-2-3-1,Chris Kavanagh,15.0,6.0,18.5,1.0,1.0,1.0,8.0,4.0,17.8,0.0,0.0,0.0,2017.0,Tottenham Hotspur,38.0,38.0,73.9,7.0,34.8,8.0,10.0,24.0,9.0,0.0,30.0,11.0,9.0,1.0,28.0,19.0,8.0,12.0,8.0,66.7,11.0,11.0,0.0,23.0,9.0,15.0,9.0,45.0,10.0,12.0,1.0,0,4,17,5,3,12,62,1
2018-09-29,15:00,Premier League,Matchweek 7,Sat,Away,W,2.0,0.0,Huddersfield,2.1,0.4,47.0,23885.0,Harry Kane,3-4-3,Craig Pawson,9.0,5.0,14.4,0.0,1.0,1.0,9.0,5.0,22.6,2.0,0.0,0.0,2017.0,Tottenham Hotspur,75.0,75.0,63.2,16.0,55.6,1.0,3.0,18.0,4.0,0.0,15.0,36.0,32.0,1.0,8.0,13.0,3.0,5.0,7.0,37.5,9.0,4.0,0.0,12.0,4.0,8.0,6.0,44.4,7.0,11.0,0.0,0,11,15,5,4,4,62,1
2018-10-06,15:00,Premier League,Matchweek 8,Sat,Home,W,1.0,0.0,Cardiff City,2.0,1.2,75.0,43268.0,Hugo Lloris,4-4-2,Mike Dean,19.0,6.0,16.1,0.0,0.0,0.0,8.0,5.0,19.0,0.0,0.0,0.0,2017.0,Tottenham Hotspur,48.0,48.0,60.0,5.0,64.3,5.0,10.0,36.0,10.0,0.0,28.0,29.0,23.0,1.0,10.0,16.0,6.0,9.0,5.0,60.0,8.0,9.0,0.0,14.0,2.0,8.0,9.0,25.0,11.0,9.0,2.0,1,6,15,5,20,18,65,1
2018-10-20,15:00,Premier League,Matchweek 9,Sat,Away,W,1.0,0.0,West Ham,0.9,0.8,56.0,56921.0,Hugo Lloris,4-3-2-1,Martin Atkinson,10.0,2.0,15.5,0.0,0.0,0.0,13.0,4.0,15.9,0.0,0.0,0.0,2017.0,Tottenham Hotspur,58.0,58.0,68.2,10.0,64.7,7.0,10.0,26.0,14.0,2.0,38.0,34.0,26.0,2.0,27.0,12.0,5.0,6.0,7.0,45.5,6.0,9.0,0.0,25.0,4.0,21.0,11.0,19.0,13.0,16.0,0.0,0,26,15,5,17,15,65,1
2018-10-29,20:00,Premier League,Matchweek 10,Mon,Home,L,0.0,1.0,Manchester City,0.4,1.6,49.0,56854.0,Hugo Lloris,4-2-3-1,Kevin Friend,4.0,1.0,16.4,0.0,0.0,0.0,13.0,5.0,15.7,1.0,0.0,0.0,2017.0,Tottenham Hotspur,53.0,53.0,75.0,6.0,70.8,6.0,9.0,32.0,14.0,2.0,49.0,26.0,25.0,1.0,13.0,16.0,7.0,9.0,5.0,58.3,9.0,7.0,0.0,14.0,3.0,6.0,8.0,25.0,12.0,12.0,2.0,1,16,20,0,13,12,65,0
2018-11-03,19:45,Premier League,Matchweek 11,Sat,Away,W,3.0,2.0,Wolves,1.4,2.7,51.0,31185.0,Hugo Lloris,4-3-2-1,Mike Dean,10.0,8.0,15.6,0.0,0.0,0.0,14.0,5.0,20.8,0.0,2.0,2.0,2017.0,Tottenham Hotspur,58.0,58.0,44.4,5.0,55.6,1.0,8.0,63.0,7.0,2.0,48.0,23.0,13.0,1.0,27.0,17.0,6.0,8.0,6.0,75.0,6.0,5.0,0.0,21.0,5.0,8.0,15.0,41.7,14.0,17.0,0.0,0,27,19,5,20,15,65,1
2018-11-10,17:30,Premier League,Matchweek 12,Sat,Away,W,1.0,0.0,Crystal Palace,1.2,0.8,64.0,25685.0,Hugo Lloris,4-2-3-1,Jonathan Moss,11.0,2.0,13.8,0.0,0.0,0.0,11.0,5.0,16.9,0.0,0.0,0.0,2017.0,Tottenham Hotspur,60.0,60.0,50.0,5.0,91.7,5.0,3.0,49.0,4.0,1.0,32.0,39.0,29.0,2.0,19.0,12.0,10.0,7.0,10.0,76.9,7.0,7.0,0.0,14.0,5.0,8.0,7.0,35.7,18.0,13.0,0.0,0,8,17,5,11,12,65,1
2018-11-24,17:30,Premier League,Matchweek 13,Sat,Home,W,3.0,1.0,Chelsea,3.1,1.0,40.0,55465.0,Hugo Lloris,4-1-2-1-2◆,Martin Atkinson,18.0,9.0,13.6,0.0,0.0,0.0,13.0,2.0,17.5,0.0,0.0,0.0,2017.0,Tottenham Hotspur,43.0,43.0,45.5,5.0,63.6,7.0,3.0,8.0,6.0,0.0,17.0,16.0,10.0,2.0,44.0,10.0,3.0,9.0,3.0,33.3,7.0,7.0,0.0,13.0,3.0,8.0,9.0,23.1,15.0,24.0,0.0,1,7,17,5,17,8,65,1
2018-12-02,14:05,Premier League,Matchweek 14,Sun,Away,L,2.0,4.0,Arsenal,1.2,2.7,41.0,59973.0,Hugo Lloris,4-1-2-1-2◆,Mike Dean,10.0,5.0,25.7,1.0,1.0,1.0,21.0,5.0,17.3,0.0,1.0,1.0,2017.0,Tottenham Hotspur,66.0,66.0,55.6,3.0,50.0,4.0,4.0,17.0,5.0,3.0,21.0,20.0,17.0,0.0,14.0,8.0,3.0,3.0,1.0,30.0,8.0,8.0,0.0,22.0,11.0,8.0,15.0,61.1,21.0,15.0,2.0,0,0,14,6,20,8,65,0
2018-12-05,20:00,Premier League,Matchweek 15,Wed,Home,W,3.0,1.0,Southampton,1.6,1.7,52.0,33012.0,Hugo Lloris,4-2-3-1,Anthony Taylor,13.0,8.0,17.7,1.0,0.0,0.0,18.0,5.0,17.3,0.0,0.0,0.0,2017.0,Tottenham Hotspur,60.0,60.0,46.7,5.0,66.7,11.0,9.0,45.0,10.0,0.0,39.0,17.0,11.0,1.0,25.0,13.0,4.0,9.0,10.0,36.4,13.0,12.0,1.0,15.0,4.0,8.0,5.0,50.0,12.0,12.0,0.0,1,22,20,2,2,12,65,1
2018-12-08,19:45,Premier League,Matchweek 16,Sat,Away,W,2.0,0.0,Leicester City,0.9,0.4,57.0,31957.0,Hugo Lloris,4-2-3-1,Craig Pawson,7.0,2.0,17.8,1.0,0.0,0.0,11.0,3.0,22.3,0.0,0.0,0.0,2017.0,Tottenham Hotspur,70.0,70.0,42.9,9.0,50.0,3.0,7.0,30.0,5.0,0.0,30.0,31.0,20.0,4.0,15.0,13.0,7.0,4.0,5.0,77.8,12.0,2.0,1.0,21.0,9.0,14.0,12.0,69.2,23.0,15.0,1.0,0,13,19,5,4,12,65,1
2018-12-15,15:00,Premier League,Matchweek 17,Sat,Home,W,1.0,0.0,Burnley,1.7,0.5,70.0,41645.0,Hugo Lloris,4-2-3-1,Graham Scott,15.0,3.0,15.8,0.0,0.0,0.0,4.0,0.0,17.3,0.0,0.0,0.0,2017.0,Tottenham Hotspur,47.0,47.0,43.8,7.0,46.2,1.0,15.0,52.0,16.0,1.0,50.0,17.0,12.0,1.0,17.0,12.0,3.0,8.0,6.0,23.1,8.0,9.0,0.0,21.0,12.0,14.0,8.0,70.6,9.0,14.0,0.0,1,5,15,5,8,12,65,1
2018-12-23,16:00,Premier League,Matchweek 18,Sun,Away,W,6.0,2.0,Everton,2.0,0.9,58.0,39319.0,Hugo Lloris,4-1-2-1-2◆,Paul Tierney,17.0,8.0,19.3,3.0,0.0,0.0,10.0,3.0,17.8,0.0,0.0,0.0,2017.0,Tottenham Hotspur,75.0,75.0,70.6,9.0,35.7,4.0,4.0,16.0,4.0,2.0,16.0,32.0,27.0,3.0,11.0,9.0,5.0,5.0,4.0,55.6,4.0,5.0,1.0,13.0,5.0,5.0,5.0,31.3,21.0,12.0,0.0,0,9,16,6,22,8,65,1
2018-12-26,15:00,Premier League,Matchweek 19,Wed,Home,W,5.0,0.0,Bournemouth,1.7,1.1,56.0,45154.0,Hugo Lloris,4-2-3-1,Chris Kavanagh,10.0,7.0,17.1,1.0,0.0,0.0,14.0,4.0,14.1,0.0,0.0,0.0,2017.0,Tottenham Hotspur,56.0,56.0,53.8,10.0,58.3,3.0,5.0,18.0,3.0,0.0,24.0,19.0,15.0,1.0,24.0,21.0,7.0,12.0,9.0,36.8,8.0,2.0,0.0,21.0,7.0,8.0,11.0,35.0,13.0,19.0,0.0,1,2,15,2,3,12,65,1
2018-12-29,15:00,Premier League,Matchweek 20,Sat,Home,L,1.0,3.0,Wolves,0.3,0.9,60.0,46356.0,Hugo Lloris,4-1-2-1-2◆,Stuart Attwell,10.0,3.0,25.7,1.0,0.0,0.0,11.0,4.0,16.3,0.0,0.0,0.0,2017.0,Tottenham Hotspur,49.0,49.0,70.0,3.0,56.5,10.0,7.0,25.0,7.0,1.0,28.0,8.0,5.0,2.0,23.0,19.0,9.0,11.0,4.0,52.9,5.0,4.0,0.0,21.0,5.0,11.0,7.0,38.5,7.0,14.0,0.0,1,27,15,5,31,8,65,0
2019-01-01,17:30,Premier League,Matchweek 21,Tue,Away,W,3.0,0.0,Cardiff City,1.1,0.9,72.0,32485.0,Hugo Lloris,4-1-2-1-2◆,Kevin Friend,13.0,4.0,17.2,0.0,0.0,0.0,5.0,3.0,15.5,0.0,0.0,0.0,2017.0,Tottenham Hotspur,51.0,51.0,52.4,5.0,60.0,7.0,14.0,34.0,14.0,3.0,36.0,19.0,16.0,0.0,29.0,15.0,5.0,7.0,6.0,29.4,12.0,22.0,0.0,12.0,5.0,7.0,6.0,25.0,15.0,10.0,0.0,0,6,17,1,13,8,65,1
2019-01-13,16:30,Premier League,Matchweek 22,Sun,Home,L,0.0,1.0,Manchester Utd,1.8,0.8,61.0,80062.0,Hugo Lloris,4-1-2-1-2◆,Mike Dean,21.0,11.0,17.7,2.0,0.0,0.0,13.0,8.0,18.6,0.0,0.0,0.0,2017.0,Tottenham Hotspur,64.0,64.0,42.1,2.0,38.9,1.0,6.0,10.0,4.0,2.0,13.0,16.0,8.0,3.0,15.0,18.0,6.0,12.0,7.0,35.3,9.0,11.0,0.0,23.0,7.0,12.0,6.0,46.7,17.0,9.0,4.0,1,17,16,6,20,8,65,0
2019-01-20,16:00,Premier League,Matchweek 23,Sun,Away,W,2.0,1.0,Fulham,1.7,0.9,72.0,24807.0,Hugo Lloris,3-4-3,Craig Pawson,14.0,5.0,14.1,0.0,0.0,0.0,12.0,4.0,19.6,0.0,0.0,0.0,2017.0,Tottenham Hotspur,40.0,40.0,70.6,5.0,75.0,6.0,6.0,36.0,8.0,2.0,32.0,33.0,21.0,3.0,25.0,14.0,6.0,10.0,6.0,46.2,2.0,11.0,1.0,16.0,6.0,12.0,6.0,35.3,16.0,23.0,0.0,0,10,16,6,4,4,65,1
2019-01-30,20:00,Premier League,Matchweek 24,Wed,Home,W,2.0,1.0,Watford,1.7,0.5,68.0,29164.0,Hugo Lloris,3-5-2,Graham Scott,17.0,3.0,17.0,1.0,0.0,0.0,9.0,1.0,17.5,0.0,0.0,0.0,2017.0,Tottenham Hotspur,41.0,41.0,31.8,5.0,44.4,5.0,8.0,48.0,9.0,4.0,41.0,17.0,7.0,2.0,37.0,28.0,9.0,14.0,20.0,36.0,12.0,19.0,1.0,19.0,4.0,15.0,6.0,28.6,13.0,8.0,0.0,1,24,20,2,8,7,65,1
